name,position,year,height,weight
Scott Padgett,SF,2002,2.0574,108.843537415
Milt Palacio,PG,2002,1.905,88.43537415
Milt Palacio,PG,2002,1.905,88.43537415
Milt Palacio,PG,2002,1.905,88.43537415
Tony Parker,PG,2002,1.8796,83.900226757
Cherokee Parks,PF,2002,2.1082,106.575963719
Ruben Patterson,SF,2002,1.9558,101.587301587
Gary Payton*,,2002,,
Anthony Peeler,PG,2002,1.9304,94.33106576
Mike Penberthy,PG,2002,1.905,83.900226757
Elliot Perry,PG,2002,1.8288,68.027210884
Wesley Person,PG,2002,1.9812,88.43537415
Morris Peterson,SF,2002,2.0066,98.866213152
Eric Piatkowski,SG,2002,2.0066,97.505668934
Paul Pierce,SF,2002,2.0066,106.575963719
Scottie Pippen*,,2002,,
Scot Pollard,C,2002,2.1082,120.181405896
Mark Pope,SF,2002,2.0828,106.575963719
Terry Porter,PG,2002,1.905,88.43537415
James Posey,SF,2002,2.032,97.505668934
Lavor Postell,PG,2002,1.9558,97.505668934
Vitaly Potapenko,C,2002,2.0828,126.984126984
Brent Price,PG,2002,1.8542,74.829931973
Joel Przybilla,C,2002,2.159,115.646258503
Vladimir Radmanovic,SF,2002,2.0828,102.947845805
Zach Randolph,PF,2002,2.0574,117.9138322
Theo Ratliff,PF,2002,2.0828,102.040816327
Zeljko Rebraca,C,2002,2.1336,116.553287982
Eldridge Recasner,PG,2002,1.905,86.167800454
Eldridge Recasner,PG,2002,1.905,86.167800454
Eldridge Recasner,PG,2002,1.905,86.167800454
Michael Redd,PG,2002,1.9812,99.77324263
Don Reid,SF,2002,2.032,113.378684807
Glen Rice,SF,2002,2.0066,97.505668934
Jason Richardson,PG,2002,1.9812,99.77324263
Norm Richardson,PG,2002,1.9558,86.167800454
Norm Richardson,PG,2002,1.9558,86.167800454
Norm Richardson,PG,2002,1.9558,86.167800454
Quentin Richardson,PG,2002,1.9812,101.133786848
Mitch Richmond*,,2002,,
Isaiah Rider,PG,2002,1.9558,97.505668934
Clifford Robinson,PF,2002,2.0828,102.040816327
David Robinson*,,2002,,
Eddie Robinson,SG,2002,2.032,95.238095238
Glenn Robinson,SF,2002,2.0066,102.040816327
Larry Robinson,SF,2002,1.905,81.632653061
Carlos Rogers,PF,2002,2.1082,99.77324263
Rodney Rogers,SF,2002,2.0066,106.575963719
Rodney Rogers,SF,2002,2.0066,106.575963719
Rodney Rogers,SF,2002,2.0066,106.575963719
Sean Rooks,C,2002,2.0828,113.378684807
Jalen Rose,SG,2002,2.032,95.238095238
Jalen Rose,SG,2002,2.032,95.238095238
Jalen Rose,SG,2002,2.032,95.238095238
Malik Rose,SF,2002,2.0066,113.378684807
Michael Ruffin,SF,2002,2.0574,111.56462585
Bryon Russell,SF,2002,2.0066,102.040816327
Daniel Santiago,C,2002,2.159,116.099773243
Jeryl Sasser,PG,2002,1.9812,90.702947846
Kenny Satterfield,PG,2002,1.8796,84.353741497
Brian Scalabrine,SF,2002,2.0574,109.297052154
Shawnelle Scott,C,2002,2.0828,113.378684807
Ansu Sesay,SF,2002,2.0574,102.040816327
Brian Shaw,PG,2002,1.9812,86.167800454
Bobby Simmons,SG,2002,2.0066,95.238095238
Dickey Simpkins,SF,2002,2.0574,112.471655329
Brian Skinner,SF,2002,2.0574,115.646258503
Reggie Slater,SF,2002,2.0066,97.505668934
Reggie Slater,SF,2002,2.0066,97.505668934
Reggie Slater,SF,2002,2.0066,97.505668934
Charles Smith,PF,2002,2.0828,104.308390023
Jabari Smith,C,2002,2.1082,113.378684807
Jabari Smith,C,2002,2.1082,113.378684807
Jabari Smith,C,2002,2.1082,113.378684807
Joe Smith,SF,2002,2.0828,102.040816327
Leon Smith,C,2002,2.0828,106.575963719
Steve Smith,PG,2002,2.0066,90.702947846
Eric Snow,PG,2002,1.905,86.167800454
Will Solomon,PG,2002,1.8542,83.900226757
Felton Spencer,C,2002,2.1336,120.181405896
Latrell Sprewell,PG,2002,1.9558,86.167800454
Jerry Stackhouse,SG,2002,1.9812,98.866213152
John Starks,PG,2002,1.905,81.632653061
Vladimir Stepania,C,2002,2.1336,107.029478458
DeShawn Stevenson,PG,2002,1.9558,95.238095238
Michael Stewart,C,2002,2.0828,104.308390023
Bryant Stith,PG,2002,1.9558,94.33106576
John Stockton*,,2002,,
Peja Stojakovic,SF,2002,2.0574,99.77324263
Damon Stoudamire,PG,2002,1.778,77.551020408
Erick Strickland,PG,2002,1.905,95.238095238
Mark Strickland,SF,2002,2.0574,95.238095238
Rod Strickland,PG,2002,1.905,79.365079365
Bruno Sundov,C,2002,2.1844,99.77324263
Bob Sura,PG,2002,1.9558,90.702947846
Stromile Swift,SF,2002,2.0574,102.040816327
Wally Szczerbiak,SF,2002,2.0066,110.657596372
Jason Terry,PG,2002,1.8796,83.900226757
Etan Thomas,SF,2002,2.0574,116.099773243
Kenny Thomas,SF,2002,2.0066,118.367346939
Kurt Thomas,SF,2002,2.0574,104.308390023
Tim Thomas,SF,2002,2.0828,104.308390023
Jamaal Tinsley,PG,2002,1.905,88.43537415
Oscar Torres,SF,2002,1.9812,95.238095238
Robert Traylor,SF,2002,2.032,128.798185941
Gary Trent,SF,2002,2.032,113.378684807
Jeff Trepagnier,PG,2002,1.9304,90.702947846
Jake Tsakalidis,C,2002,2.1844,129.25170068
Hedo Turkoglu,SF,2002,2.0828,99.77324263
Nick Van,,2002,,
Nick Van,,2002,,
Nick Van,,2002,,
Keith Van,,2002,,
Ratko Varda,C,2002,2.159,117.9138322
Jacque Vaughn,PG,2002,1.8542,86.167800454
Jake Voskuhl,C,2002,2.1082,111.111111111
Antoine Walker,SF,2002,2.032,101.587301587
Samaki Walker,SF,2002,2.0574,108.843537415
Ben Wallace,PF,2002,2.0574,108.843537415
Gerald Wallace,SF,2002,2.0066,97.505668934
John Wallace,SF,2002,2.032,102.040816327
Rasheed Wallace,PF,2002,2.0828,102.040816327
Charlie Ward,PG,2002,1.8796,86.167800454
Earl Watson,PG,2002,1.8542,88.43537415
Clarence Weatherspoon,SF,2002,1.9812,108.843537415
Chris Webber,PF,2002,2.0574,111.111111111
Bonzi Wells,SG,2002,1.9558,95.238095238
David Wesley,PG,2002,1.8288,86.167800454
Jahidi White,PF,2002,2.0574,131.519274376
Rodney White,SF,2002,2.0574,107.936507937
Chris Whitney,PG,2002,1.8288,76.19047619
Aaron Williams,PF,2002,2.0574,99.77324263
Alvin Williams,PG,2002,1.9558,83.900226757
Eric Williams,SF,2002,2.032,99.77324263
Jason Williams,PG,2002,1.8542,86.167800454
Jerome Williams,SF,2002,2.0574,93.424036281
Monty Williams,SF,2002,2.032,102.040816327
Scott Williams,PF,2002,2.0828,104.308390023
Shammond Williams,PG,2002,1.8542,91.156462585
Walt Williams,SF,2002,2.032,99.319727891
Corliss Williamson,SF,2002,2.0066,111.111111111
Kevin Willis,PF,2002,2.1336,99.77324263
Loren Woods,PF,2002,2.159,111.111111111
Metta World,,2002,,
Metta World,,2002,,
Metta World,,2002,,
Lorenzen Wright,PF,2002,2.1082,102.040816327
Wang Zhizhi,C,2002,2.1336,115.646258503
,,,,
Tariq Abdul-Wahad,SF,2003,1.9812,101.133786848
Shareef Abdur-Rahim,SF,2003,2.0574,102.040816327
Courtney Alexander,PG,2003,1.9558,92.970521542
Malik Allen,PF,2003,2.0828,115.646258503
Ray Allen,PG,2003,1.9558,92.970521542
Ray Allen,PG,2003,1.9558,92.970521542
Ray Allen,PG,2003,1.9558,92.970521542
Rafer Alston,PG,2003,1.8796,77.551020408
John Amaechi,PF,2003,2.0828,122.448979592
Chris Andersen,PF,2003,2.0828,111.111111111
Derek Anderson,PG,2003,1.9558,87.98185941
Kenny Anderson,PG,2003,1.8288,76.19047619
Kenny Anderson,PG,2003,1.8288,76.19047619
Kenny Anderson,PG,2003,1.8288,76.19047619
Shandon Anderson,SF,2003,1.9812,94.33106576
Robert Archibald,SF,2003,2.1082,113.378684807
Gilbert Arenas,PG,2003,1.905,86.621315193
Brandon Armstrong,PG,2003,1.9558,85.260770975
Darrell Armstrong,PG,2003,1.8288,77.097505669
Carlos Arroyo,PG,2003,1.8796,91.609977324
Chucky Atkins,PG,2003,1.8034,72.562358277
Stacey Augmon,SF,2003,2.032,92.970521542
Dalibor Bagaric,C,2003,2.159,115.646258503
Vin Baker,SF,2003,2.1082,105.215419501
Brent Barry,PG,2003,1.9812,83.900226757
Jon Barry,PG,2003,1.9304,88.43537415
Maceo Baston,SF,2003,2.0574,97.505668934
Mengke Bateer,C,2003,2.1082,131.519274376
Mike Batiste,SF,2003,2.032,102.040816327
Tony Battie,PF,2003,2.1082,104.308390023
Shane Battier,SF,2003,2.032,99.77324263
Lonny Baxter,SF,2003,2.032,117.9138322
Raja Bell,PG,2003,1.9558,92.517006803
Jonathan Bender,SF,2003,2.1082,91.609977324
Corey Benjamin,PG,2003,1.9812,90.702947846
Travis Best,PG,2003,1.8034,82.53968254
Mike Bibby,PG,2003,1.8542,86.167800454
Chauncey Billups,PG,2003,1.905,91.609977324
Corie Blount,SF,2003,2.0574,108.843537415
Mark Blount,C,2003,2.1336,104.308390023
Mark Blount,C,2003,2.1336,104.308390023
Mark Blount,C,2003,2.1336,104.308390023
Calvin Booth,C,2003,2.1082,104.308390023
Carlos Boozer,PF,2003,2.0574,117.006802721
Ruben Boumtje-Boumtje,C,2003,2.1336,116.553287982
Bruce Bowen,SF,2003,2.0066,83.900226757
Ryan Bowen,SF,2003,2.0066,97.505668934
Earl Boykins,PG,2003,1.651,61.224489796
Michael Bradley,PF,2003,2.0828,111.111111111
Shawn Bradley,C,2003,2.286,106.575963719
Elton Brand,SF,2003,2.032,124.716553288
J.R. Bremer,PG,2003,1.8796,83.900226757
Jamison Brewer,PG,2003,1.9304,83.446712018
Primoz Brezec,C,2003,2.1844,114.285714286
Damone Brown,SF,2003,2.0574,90.702947846
Devin Brown,PG,2003,1.9558,99.77324263
Devin Brown,PG,2003,1.9558,99.77324263
Devin Brown,PG,2003,1.9558,99.77324263
Kedrick Brown,PG,2003,2.0066,100.680272109
Kwame Brown,SF,2003,2.1082,122.448979592
P.J. Brown,PF,2003,2.1082,102.040816327
Randy Brown,PG,2003,1.8796,86.167800454
Tierre Brown,PG,2003,1.8796,85.714285714
Rick Brunson,PG,2003,1.9304,86.167800454
Kobe Bryant,SG,2003,1.9812,96.145124717
Mark Bryant,PF,2003,2.0574,111.111111111
Mark Bryant,PF,2003,2.0574,111.111111111
Mark Bryant,PF,2003,2.0574,111.111111111
Mark Bryant,PF,2003,2.0574,111.111111111
Greg Buckner,PG,2003,1.9304,95.238095238
Pat Burke,PF,2003,2.1082,113.378684807
Caron Butler,SF,2003,2.0066,103.401360544
Rasual Butler,SF,2003,2.0066,97.505668934
Jason Caffey,SF,2003,2.032,115.646258503
Marcus Camby,PF,2003,2.1082,99.77324263
Elden Campbell,C,2003,2.1082,97.505668934
Elden Campbell,C,2003,2.1082,97.505668934
Elden Campbell,C,2003,2.1082,97.505668934
Brian Cardinal,SF,2003,2.032,111.111111111
Anthony Carter,PG,2003,1.8542,86.167800454
Vince Carter,SG,2003,1.9812,99.77324263
Sam Cassell,PG,2003,1.905,83.900226757
Kelvin Cato,C,2003,2.1082,115.646258503
Tyson Chandler,C,2003,2.159,108.843537415
Calbert Cheaney,SG,2003,2.0066,94.784580499
Chris Childs,PG,2003,1.905,88.43537415
Doug Christie,SG,2003,1.9812,90.702947846
Keon Clark,PF,2003,2.1082,99.77324263
Speedy Claxton,PG,2003,1.8034,75.283446712
Mateen Cleaves,PG,2003,1.8796,92.970521542
Derrick Coleman,SF,2003,2.0828,104.308390023
Bimbo Coles,PG,2003,1.8542,81.632653061
Bimbo Coles,PG,2003,1.8542,81.632653061
Bimbo Coles,PG,2003,1.8542,81.632653061
Jason Collier,C,2003,2.1336,117.9138322
Jarron Collins,PF,2003,2.1082,115.646258503
Jason Collins,C,2003,2.1336,115.646258503
Chris Crawford,SF,2003,2.0574,106.575963719
Jamal Crawford,PG,2003,1.9558,90.702947846
Austin Croshere,SF,2003,2.0574,106.575963719
John Crotty,PG,2003,1.8542,83.900226757
Eddy Curry,C,2003,2.1336,133.786848073
Michael Curry,SF,2003,1.9558,95.238095238
Erick Dampier,C,2003,2.1082,120.181405896
Antonio Daniels,PG,2003,1.9304,88.43537415
Antonio Davis,PF,2003,2.0574,97.505668934
Baron Davis,PG,2003,1.905,94.784580499
Dale Davis,PF,2003,2.1082,104.308390023
Emanual Davis,PG,2003,1.9304,88.43537415
Hubert Davis,PG,2003,1.9558,82.993197279
Ricky Davis,PG,2003,1.9812,88.43537415
Andrew DeClercq,PF,2003,2.0828,104.308390023
Tony Delk,PG,2003,1.8542,85.714285714
Dan Dickau,PG,2003,1.8288,86.167800454
Michael Dickerson,SG,2003,1.9558,86.167800454
DeSagana Diop,C,2003,2.1336,136.054421769
Vlade Divac,C,2003,2.159,110.204081633
Juan Dixon,PG,2003,1.905,74.376417234
Michael Doleac,C,2003,2.1082,118.820861678
Keyon Dooling,PG,2003,1.905,88.888888889
Bryce Drew,PG,2003,1.8796,83.900226757
Predrag Drobnjak,C,2003,2.1082,122.448979592
Chris Dudley,C,2003,2.1082,106.575963719
Tim Duncan,PF,2003,2.1082,113.378684807
Mike Dunleavy,PG,2003,1.905,81.632653061
Howard Eisley,PG,2003,1.8796,80.272108844
LaPhonso Ellis,SF,2003,2.032,108.843537415
Melvin Ely,C,2003,2.0828,117.9138322
Evan Eschmeyer,C,2003,2.1082,115.646258503
Reggie Evans,SF,2003,2.032,111.111111111
Danny Ferry,SF,2003,2.0828,104.308390023
Michael Finley,SG,2003,2.0066,97.505668934
Derek Fisher,PG,2003,1.8542,90.702947846
Marcus Fizer,SF,2003,2.0574,118.820861678
Alton Ford,SF,2003,2.0574,124.716553288
Joseph Forte,PG,2003,1.9304,87.98185941
Danny Fortson,SF,2003,2.0066,117.9138322
Greg Foster,PF,2003,2.1082,108.843537415
Jeff Foster,PF,2003,2.1082,107.029478458
Tremaine Fowlkes,SF,2003,2.032,99.77324263
Rick Fox,SF,2003,2.0066,104.308390023
Adonal Foyle,C,2003,2.0828,113.378684807
Steve Francis,PG,2003,1.905,88.43537415
Lawrence Funderburke,SF,2003,2.0574,104.308390023
Dan Gadzuric,C,2003,2.1082,108.843537415
Kevin Garnett,PF,2003,2.1082,108.843537415
Pat Garrity,SF,2003,2.0574,107.936507937
Pau Gasol,PF,2003,2.1336,113.378684807
Devean George,SG,2003,2.032,99.77324263
Kendall Gill,PG,2003,1.9558,88.43537415
Manu Ginobili,PG,2003,1.9812,92.970521542
Gordan Giricek,SG,2003,1.9812,95.238095238
Gordan Giricek,SG,2003,1.9812,95.238095238
Gordan Giricek,SG,2003,1.9812,95.238095238
Dion Glover,PG,2003,1.9558,103.401360544
Anthony Goldwire,PG,2003,1.8542,82.53968254
Anthony Goldwire,PG,2003,1.8542,82.53968254
Anthony Goldwire,PG,2003,1.8542,82.53968254
Drew Gooden,SF,2003,2.0828,113.378684807
Drew Gooden,SF,2003,2.0828,113.378684807
Drew Gooden,SF,2003,2.0828,113.378684807
Brian Grant,SF,2003,2.0574,115.192743764
Horace Grant,PF,2003,2.0828,97.505668934
Adrian Griffin,SG,2003,1.9558,98.412698413
Eddie Griffin,PF,2003,2.0828,99.77324263
Tom Gugliotta,SF,2003,2.0828,108.843537415
A.J. Guyton,PG,2003,1.8542,81.632653061
Marcus Haislip,SF,2003,2.0828,104.308390023
Darvin Ham,SF,2003,2.0066,99.77324263
Richard Hamilton,SG,2003,1.9812,83.900226757
Zendon Hamilton,PF,2003,2.1082,113.378684807
Anfernee Hardaway,SG,2003,2.0066,88.43537415
Tim Hardaway,PG,2003,1.8288,79.365079365
Matt Harpring,SF,2003,2.0066,104.761904762
Adam Harrington,PG,2003,1.9558,90.702947846
Adam Harrington,PG,2003,1.9558,90.702947846
Adam Harrington,PG,2003,1.9558,90.702947846
Al Harrington,SF,2003,2.0574,104.308390023
Junior Harrington,PG,2003,1.9304,81.632653061
Othella Harrington,PF,2003,2.0574,106.575963719
Lucious Harris,PG,2003,1.9558,86.167800454
Antonio Harvey,PF,2003,2.1082,102.040816327
Donnell Harvey,SF,2003,2.032,99.77324263
Trenton Hassell,PG,2003,1.9558,90.702947846
Kirk Haston,SF,2003,2.0574,109.750566893
Juaquin Hawkins,SG,2003,2.0066,99.77324263
Brendan Haywood,C,2003,2.1336,121.541950113
Alan Henderson,SF,2003,2.0574,106.575963719
Nene Hilario,PF,2003,2.1082,113.378684807
Grant Hill,SF,2003,2.032,102.040816327
Tyrone Hill,SF,2003,2.0574,108.843537415
Tyrone Hill,SF,2003,2.0574,108.843537415
Tyrone Hill,SF,2003,2.0574,108.843537415
Fred Hoiberg,PG,2003,1.9304,92.063492063
Robert Horry,SF,2003,2.0574,99.77324263
Eddie House,PG,2003,1.8542,81.632653061
Allan Houston,PG,2003,1.9812,90.702947846
Juwan Howard,SF,2003,2.0574,108.843537415
Troy Hudson,PG,2003,1.8542,77.097505669
Nate Huffman,C,2003,2.159,111.111111111
Larry Hughes,PG,2003,1.9558,83.446712018
Ryan Humphrey,SF,2003,2.032,106.575963719
Ryan Humphrey,SF,2003,2.032,106.575963719
Ryan Humphrey,SF,2003,2.032,106.575963719
Lindsey Hunter,PG,2003,1.8796,77.097505669
Steven Hunter,C,2003,2.1336,99.77324263
Zydrunas Ilgauskas,C,2003,2.2098,107.936507937
Allen Iverson*,,2003,,
Bobby Jackson,PG,2003,1.8542,83.900226757
Jermaine Jackson,PG,2003,1.9304,92.517006803
Jermaine Jackson,PG,2003,1.9304,92.517006803
Jermaine Jackson,PG,2003,1.9304,92.517006803
Jim Jackson,PG,2003,1.9812,99.77324263
Marc Jackson,C,2003,2.0828,122.448979592
Mark Jackson,PG,2003,1.8542,81.632653061
Stephen Jackson,SF,2003,2.032,98.866213152
Casey Jacobsen,SG,2003,1.9812,97.505668934
Jerome James,C,2003,2.1336,136.054421769
Mike James,PG,2003,1.8796,85.260770975
Antawn Jamison,SF,2003,2.032,101.133786848
Marko Jaric,PG,2003,2.0066,89.795918367
Chris Jefferies,SG,2003,2.032,102.040816327
Richard Jefferson,SF,2003,2.0066,105.66893424
Jared Jeffries,SF,2003,2.1082,104.308390023
Anthony Johnson,PG,2003,1.905,86.167800454
Avery Johnson,PG,2003,1.778,79.365079365
Ervin Johnson,C,2003,2.1082,111.111111111
Joe Johnson,SG,2003,2.0066,108.843537415
Ken Johnson,SF,2003,2.032,108.843537415
Damon Jones,PG,2003,1.905,83.900226757
Eddie Jones,SG,2003,1.9812,86.167800454
Fred Jones,SG,2003,1.9304,95.238095238
Jumaine Jones,SF,2003,2.032,98.866213152
Popeye Jones,SF,2003,2.032,113.378684807
Michael Jordan*,,2003,,
Shawn Kemp,PF,2003,2.0828,104.308390023
Steve Kerr,PG,2003,1.905,79.365079365
Jason Kidd,PG,2003,1.9304,92.970521542
Andrei Kirilenko,SF,2003,2.0574,99.77324263
Kerry Kittles,PG,2003,1.9558,81.179138322
Brevin Knight,PG,2003,1.778,78.458049887
Travis Knight,C,2003,2.1336,106.575963719
Toni Kukoc,SF,2003,2.0828,87.074829932
Christian Laettner,PF,2003,2.1082,106.575963719
Raef LaFrentz,PF,2003,2.1082,108.843537415
Sean Lampley,SF,2003,2.0066,102.947845805
Dan Langhi,SF,2003,2.1082,99.77324263
Voshon Lenard,PG,2003,1.9304,92.970521542
Rashard Lewis,SF,2003,2.0828,97.505668934
Randy Livingston,PG,2003,1.9304,94.784580499
Art Long,SF,2003,2.0574,113.378684807
Art Long,SF,2003,2.0574,113.378684807
Art Long,SF,2003,2.0574,113.378684807
Grant Long,SF,2003,2.032,102.040816327
Tyronn Lue,PG,2003,1.8288,79.365079365
George Lynch,SF,2003,2.032,98.866213152
Todd MacCulloch,C,2003,2.1336,126.984126984
Tito Maddox,PG,2003,1.9304,86.167800454
Mark Madsen,SF,2003,2.0574,108.843537415
Corey Maggette,SF,2003,1.9812,98.866213152
Jamaal Magloire,C,2003,2.1082,117.46031746
Karl Malone*,,2003,,
Matt Maloney,PG,2003,1.905,87.074829932
Danny Manning,PF,2003,2.0828,104.308390023
Stephon Marbury,PG,2003,1.8796,81.632653061
Shawn Marion,SF,2003,2.0066,99.77324263
Sean Marks,PF,2003,2.0828,113.378684807
Donny Marshall,SF,2003,2.0066,104.308390023
Donyell Marshall,SF,2003,2.0574,98.866213152
Kenyon Martin,SF,2003,2.0574,106.12244898
Jamal Mashburn,SF,2003,2.032,108.843537415
Anthony Mason,SF,2003,2.0066,113.378684807
Desmond Mason,SF,2003,2.0066,101.587301587
Desmond Mason,SF,2003,2.0066,101.587301587
Desmond Mason,SF,2003,2.0066,101.587301587
Roger Mason,PG,2003,1.9558,90.702947846
Tony Massenburg,SF,2003,2.0574,99.77324263
Walter McCarty,SF,2003,2.0828,104.308390023
Amal McCaskill,PF,2003,2.1082,106.575963719
Jelani McCoy,C,2003,2.0828,111.111111111
Tracy McGrady,SF,2003,2.032,95.238095238
Jeff McInnis,PG,2003,1.9304,86.167800454
Aaron McKie,PG,2003,1.9558,94.784580499
Stanislav Medvedenko,SF,2003,2.0828,113.378684807
Ron Mercer,SG,2003,2.0066,95.238095238
Chris Mihm,C,2003,2.1336,120.181405896
Darius Miles,SF,2003,2.0574,95.238095238
Andre Miller,PG,2003,1.905,90.702947846
Brad Miller,C,2003,2.1082,110.657596372
Mike Miller,SF,2003,2.032,98.866213152
Mike Miller,SF,2003,2.032,98.866213152
Mike Miller,SF,2003,2.032,98.866213152
Reggie Miller*,,2003,,
Chris Mills,SF,2003,1.9812,97.505668934
Yao Ming*,,2003,,
Cuttino Mobley,PG,2003,1.9304,86.167800454
Nazr Mohammed,C,2003,2.0828,100.22675737
Jerome Moiso,PF,2003,2.0828,106.575963719
Mikki Moore,C,2003,2.1082,102.040816327
Mikki Moore,C,2003,2.1082,102.040816327
Mikki Moore,C,2003,2.1082,102.040816327
Terence Morris,SF,2003,2.0574,100.22675737
Troy Murphy,PF,2003,2.1082,111.111111111
Ronald Murray,PG,2003,1.9304,86.167800454
Ronald Murray,PG,2003,1.9304,86.167800454
Ronald Murray,PG,2003,1.9304,86.167800454
Tracy Murray,SF,2003,2.0066,102.040816327
Dikembe Mutombo*,,2003,,
Mamadou N'Diaye,C,2003,2.1336,115.646258503
Bostjan Nachbar,SF,2003,2.0574,100.22675737
Lee Nailon,SF,2003,2.0574,107.936507937
Eduardo Najera,SF,2003,2.032,108.843537415
Steve Nash,PG,2003,1.905,88.43537415
Rasho Nesterovic,C,2003,2.1336,112.471655329
Ira Newble,SF,2003,2.0066,99.77324263
Moochie Norris,PG,2003,1.8542,79.365079365
Dirk Nowitzki,SF,2003,2.1336,111.111111111
Jermaine O'Neal,PF,2003,2.1082,102.494331066
Shaquille O'Neal*,,2003,,
Charles Oakley,PF,2003,2.032,102.040816327
Lamar Odom,SF,2003,2.0828,99.77324263
Mehmet Okur,PF,2003,2.1082,112.925170068
Dean Oliver,PG,2003,1.8034,81.632653061
Kevin Ollie,PG,2003,1.9304,88.43537415
Kevin Ollie,PG,2003,1.9304,88.43537415
Kevin Ollie,PG,2003,1.9304,88.43537415
Michael Olowokandi,C,2003,2.1336,121.995464853
Greg Ostertag,C,2003,2.1844,126.984126984
Bo Outlaw,SF,2003,2.032,95.238095238
Chris Owens,SF,2003,2.0066,111.111111111
Olumide Oyedeji,C,2003,2.0828,108.843537415
Robert Pack,PG,2003,1.8796,81.632653061
Scott Padgett,SF,2003,2.0574,108.843537415
Milt Palacio,PG,2003,1.905,88.43537415
Jannero Pargo,PG,2003,1.8542,79.365079365
Smush Parker,PG,2003,1.9304,86.167800454
Tony Parker,PG,2003,1.8796,83.900226757
Cherokee Parks,PF,2003,2.1082,106.575963719
Ruben Patterson,SF,2003,1.9558,101.587301587
Gary Payton*,,2003,,
Gary Payton*,,2003,,
Gary Payton*,,2003,,
Anthony Peeler,PG,2003,1.9304,94.33106576
Wesley Person,PG,2003,1.9812,88.43537415
Morris Peterson,SF,2003,2.0066,98.866213152
Eric Piatkowski,SG,2003,2.0066,97.505668934
Paul Pierce,SF,2003,2.0066,106.575963719
Scottie Pippen*,,2003,,
Scot Pollard,C,2003,2.1082,120.181405896
James Posey,SF,2003,2.032,97.505668934
James Posey,SF,2003,2.032,97.505668934
James Posey,SF,2003,2.032,97.505668934
Lavor Postell,PG,2003,1.9558,97.505668934
Vitaly Potapenko,C,2003,2.0828,126.984126984
Tayshaun Prince,SF,2003,2.0574,96.145124717
Joel Przybilla,C,2003,2.159,115.646258503
Vladimir Radmanovic,SF,2003,2.0828,102.947845805
Igor Rakocevic,PG,2003,1.905,82.993197279
Zach Randolph,PF,2003,2.0574,117.9138322
Theo Ratliff,PF,2003,2.0828,102.040816327
Zeljko Rebraca,C,2003,2.1336,116.553287982
Michael Redd,PG,2003,1.9812,99.77324263
Don Reid,SF,2003,2.032,113.378684807
